,lr,nb,rf,sgd,weight
0,0.2789615478814597,0.20940484937545922,0.29635072250795985,0.2875336762184668,0
1,0.2848395787411217,0.20915993142297332,0.32108743570903747,0.26402155277981876,1
2,0.2799412196914034,0.21038452118540288,0.29879990203281903,0.257408768062699,2
3,0.2843497428361499,0.21087435709037472,0.31496448689688955,0.23144746509919176,3
4,0.2799412196914034,0.21160911094783247,0.3115356355620867,0.20573108008817045,4
5,0.27969630173891746,0.2120989468528043,0.32108743570903747,0.27945138378643153,5
6,0.27920646583394565,0.21283370071026206,0.3218221895664952,0.28557433259857945,6
7,0.27969630173891746,0.2133235366152339,0.31741366642174873,0.26965466568699487,7
8,0.2814107274063189,0.2133235366152339,0.3161890766593191,0.3019838354151359,8
9,0.27920646583394565,0.2133235366152339,0.31202547146705856,0.23095762919421994,9
10,0.28116580945383296,0.21405829047269165,0.31227038941954444,0.31692383051677686,10
11,0.2858192505510654,0.2147930443301494,0.31912809208915016,0.2233651726671565,11
12,0.28630908645603725,0.21528288023512124,0.30345334313005146,0.32255694342395297,12
13,0.28557433259857945,0.21503796228263533,0.32059759980406566,0.17560617193240263,13
14,0.2799412196914034,0.21528288023512124,0.31080088170462894,0.30394317903502327,14
15,0.2860641685035513,0.21503796228263533,0.3085966201322557,0.2894930198383541,15
16,0.2848395787411217,0.21430320842517755,0.30835170217976976,0.22018123928483957,16
17,0.28679892236100907,0.21405829047269165,0.3198628459466079,0.30516776879745283,17
18,0.287043840313495,0.2147930443301494,0.31741366642174873,0.3387215282880235,18
19,0.28557433259857945,0.2145481263776635,0.3152094048493755,0.3171687484692628,19
20,0.2845946607886358,0.21503796228263533,0.30933137398971344,0.14768552534900808,20
21,0.2801861376438893,0.21552779818760714,0.307616948322312,0.21111927504286065,21
22,0.28777859417095275,0.21577271614009308,0.3019838354151359,0.280920891501347,22
23,0.2814107274063189,0.21552779818760714,0.316678912564291,0.29684055841293167,23
24,0.28655400440852313,0.216017634092579,0.32500612294881215,0.29218711731569924,24
25,0.28630908645603725,0.21650746999755083,0.3095762919421994,0.3213323536615234,25
26,0.2860641685035513,0.21650746999755083,0.3032084251775655,0.22556943423952977,26
27,0.2872887582659809,0.216017634092579,0.31496448689688955,0.28263531716874846,27
28,0.28116580945383296,0.216017634092579,0.3181484202792065,0.30884153808474163,28
29,0.287043840313495,0.21577271614009308,0.30541268674993877,0.28557433259857945,29
30,0.287043840313495,0.21528288023512124,0.3071271124173402,0.13176585843742347,30
31,0.2814107274063189,0.21528288023512124,0.30639235855988245,0.2973303943179035,31
32,0.2875336762184668,0.21503796228263533,0.31251530737203037,0.3000244917952486,32
33,0.28655400440852313,0.21577271614009308,0.3144746509919177,0.21503796228263533,33
34,0.2872887582659809,0.2162625520450649,0.3142297330394318,0.34484447710017146,34
35,0.287043840313495,0.2162625520450649,0.3132500612294881,0.28826843007592456,35
36,0.28826843007592456,0.21577271614009308,0.3228018613764389,0.2547146705853539,36
37,0.28924810188586825,0.21577271614009308,0.3171687484692628,0.28508449669360764,37
38,0.28777859417095275,0.21577271614009308,0.31594415870683323,0.18344354641195199,38
39,0.28532941464609357,0.21577271614009308,0.3132500612294881,0.31227038941954444,39
