,lr,nb,rf,sgd,weight
0,0.42903341717570964,0.2511678045274883,0.4955084441250449,0.41753503413582466,0
1,0.4311893639956881,0.2655407833273446,0.5192238591448077,0.46855910887531443,1
2,0.4315486884656845,0.2662594322673374,0.5149119655048509,0.4178943586058211,2
3,0.43190801293568093,0.2655407833273446,0.5109593963348904,0.4053180021559468,3
4,0.43765720445562345,0.2662594322673374,0.5163492633848366,0.3047071505569529,4
5,0.43190801293568093,0.26949335249730505,0.5091627739849084,0.2874595759971254,5
6,0.4315486884656845,0.2691340280273087,0.5149119655048509,0.42220625224577796,6
7,0.43226733740567735,0.26877470355731226,0.512396694214876,0.4606539705353935,7
8,0.43765720445562345,0.2691340280273087,0.5012576356449874,0.42939274164570607,8
9,0.43873517786561267,0.26877470355731226,0.510600071864894,0.479698167445203,9
10,0.43657923104563423,0.2691340280273087,0.5016169601149838,0.4103485447358965,10
11,0.44448436938555513,0.26949335249730505,0.5098814229249012,0.46676248652533237,11
12,0.43873517786561267,0.2709306503772907,0.508803449514912,0.35896514552641035,12
13,0.4462809917355372,0.2709306503772907,0.5120373697448797,0.4150197628458498,13
14,0.435501257635645,0.2716492993172835,0.5016169601149838,0.2784764642472152,14
15,0.4459216672655408,0.27236794825727634,0.5134746676248653,0.34746676248652536,15
16,0.43909450233560904,0.2727272727272727,0.5235357527847646,0.3560905497664391,16
17,0.44843693855551564,0.27308659719726913,0.5141933165648581,0.2389507725476105,17
18,0.43909450233560904,0.27416457060725835,0.5134746676248653,0.45023356090549765,18
19,0.44915558749550843,0.2745238950772548,0.5102407473948976,0.48868127919511317,19
20,0.4398131512756019,0.27596119295724036,0.5138339920948617,0.2673374056773266,20
21,0.44556234279554435,0.2763205174272368,0.5210204814947897,0.2450592885375494,21
22,0.437297879985627,0.2770391663672296,0.5138339920948617,0.2601509162773985,22
23,0.43478260869565216,0.2781171397772188,0.5091627739849084,0.2396694214876033,23
24,0.4380165289256198,0.2781171397772188,0.4962270930650377,0.4462809917355372,24
25,0.4426877470355731,0.279195113187208,0.5001796622349982,0.4477182896155228,25
26,0.43873517786561267,0.2784764642472152,0.5098814229249012,0.39705353934602944,26
27,0.4459216672655408,0.2784764642472152,0.5149119655048509,0.5357527847646425,27
28,0.43765720445562345,0.279195113187208,0.5195831836148042,0.5616241466043838,28
29,0.4351419331656486,0.27883578871721165,0.5127560186848724,0.39166367229608334,29
30,0.4419690980955803,0.2781171397772188,0.5109593963348904,0.26769673014732304,30
31,0.43190801293568093,0.2781171397772188,0.5077254761049227,0.287100251527129,31
32,0.437297879985627,0.2781171397772188,0.5073661516349264,0.5199425080848006,32
33,0.4369385555156306,0.2781171397772188,0.5213798059647862,0.27955443765720445,33
34,0.43909450233560904,0.2784764642472152,0.5116780452748833,0.30614444843693855,34
35,0.43873517786561267,0.2781171397772188,0.5174272367948257,0.5386273805246137,35
36,0.435501257635645,0.2784764642472152,0.508803449514912,0.2026590010779734,36
37,0.43945382680560546,0.2781171397772188,0.5134746676248653,0.47682357168523176,37
38,0.43226733740567735,0.2781171397772188,0.5163492633848366,0.48041681638519584,38
39,0.44664031620553357,0.277398490837226,0.50700682716493,0.22242184692777578,39
40,0.445203018325548,0.2770391663672296,0.510600071864894,0.5174272367948257,40
41,0.435501257635645,0.2770391663672296,0.5235357527847646,0.1642112827883579,41
42,0.4362199065756378,0.27775781530722243,0.5019762845849802,0.518505210204815,42
43,0.43478260869565216,0.27775781530722243,0.5113187208048868,0.3075817463169242,43
44,0.44843693855551564,0.2781171397772188,0.5055695292849443,0.44951491196550486,44
45,0.44843693855551564,0.2784764642472152,0.5016169601149838,0.2881782249371182,45
46,0.4351419331656486,0.279195113187208,0.5177865612648221,0.40028745957599715,46
47,0.4351419331656486,0.279195113187208,0.510600071864894,0.3485447358965146,47
48,0.44304707150556955,0.27955443765720445,0.5052102048149479,0.5138339920948617,48
