,lr,nb,rf,sgd,weight
0,0.25330889839136633,0.2009773976786805,0.2685807371207493,0.24638566483404606,0
0,0.1985339034819792,0.15047851761352066,0.2205253512522908,0.1938505396049684,1
1,0.2034208918753818,0.15394013439218082,0.2233760944817756,0.20301364284259826,2
2,0.2038281409081653,0.1578090002036245,0.22296884544899206,0.18448381185094687,3
3,0.19914477703115452,0.1602524944003258,0.22215434738342496,0.19201791895744247,4
4,0.19833027896558747,0.16086336794950112,0.2195072286703319,0.2021991447770312,5
5,0.19833027896558747,0.16188149053145998,0.2233760944817756,0.16819385053960498,6
6,0.19873752799837102,0.16147424149867645,0.21991447770311545,0.2142129912441458,7
7,0.20118102219507228,0.16269598859702708,0.2211362248014661,0.19059254734270006,8
8,0.1989411525147628,0.1633068621462024,0.2254123396456933,0.14355528405620036,9
9,0.20118102219507228,0.16412136021176948,0.21502748930971288,0.1842801873345551,10
10,0.20464263897373244,0.1624923640806353,0.2254123396456933,0.2280594583587864,11
11,0.2056607615556913,0.16289961311341886,0.2205253512522908,0.2472001628996131,12
12,0.20525351252290774,0.16310323762981066,0.2188963551211566,0.14416615760537568,13
13,0.2036245163917736,0.1624923640806353,0.2233760944817756,0.14599877825290164,14
14,0.20545713703929952,0.16167786601506826,0.2211362248014661,0.2423131745062105,15
15,0.2064752596212584,0.16208511504785175,0.21360211769497048,0.16595398085929547,16
16,0.20708613317043373,0.16289961311341886,0.22398696803095086,0.19934840154754632,17
17,0.2064752596212584,0.1633068621462024,0.22317246996538384,0.20016289961311345,18
18,0.2056607615556913,0.16351048666259418,0.21991447770311545,0.14599877825290164,19
19,0.2072897576868255,0.16351048666259418,0.20851150478517613,0.10181225819588678,20
20,0.20464263897373244,0.16310323762981066,0.2142129912441458,0.22072897576868256,21
21,0.2036245163917736,0.16289961311341886,0.21624923640806354,0.11993484015475465,22
22,0.2042353899409489,0.16310323762981066,0.2156383628588882,0.24760741193239666,23
23,0.20627163510486665,0.16391773569537774,0.2111586234982692,0.1240073304825901,24
24,0.20545713703929952,0.16351048666259418,0.2241905925473427,0.16595398085929547,25
25,0.20688250865404195,0.1633068621462024,0.22093260028507436,0.14111178985949907,26
26,0.2064752596212584,0.16412136021176948,0.21930360415394007,0.17918957442476074,27
27,0.20464263897373244,0.16391773569537774,0.22296884544899206,0.2667481164732234,28
28,0.2056607615556913,0.16513948279372834,0.21787823253919766,0.2233760944817756,29
29,0.2072897576868255,0.1649358582773366,0.21380574221136225,0.24007330482590106,30
30,0.20851150478517613,0.16452860924455304,0.2166564854408471,0.14762777438403585,31
31,0.20708613317043373,0.1647322337609448,0.22133984931785786,0.21136224801466094,32
32,0.20708613317043373,0.16452860924455304,0.2233760944817756,0.13052331500712686,33
33,0.20443901445734067,0.16412136021176948,0.2258195886784769,0.23905518224394215,34
34,0.20688250865404195,0.16432498472816126,0.22093260028507436,0.14620240276929342,35
35,0.20606801058847485,0.16412136021176948,0.22093260028507436,0.12421095499898188,36
36,0.2087151293015679,0.16412136021176948,0.2264304622276522,0.1262472001628996,37
37,0.2042353899409489,0.16371411117898596,0.22093260028507436,0.17532070861331706,38
38,0.20586438607208307,0.16310323762981066,0.2205253512522908,0.21848910608837305,39
39,0.20321726735898998,0.16289961311341886,0.2119731215638363,0.1940541641213602,40
40,0.20504988800651602,0.16310323762981066,0.2233760944817756,0.14314803502341686,41
41,0.20443901445734067,0.16351048666259418,0.21848910608837305,0.27713296680920385,42
42,0.2087151293015679,0.16310323762981066,0.22154347383424966,0.2205253512522908,43
43,0.2079006312360008,0.16269598859702708,0.2250050906129098,0.2362044390144573,44
44,0.20504988800651602,0.16269598859702708,0.2335573203013643,0.2714314803502342,45
45,0.2056607615556913,0.16310323762981066,0.2217470983506414,0.14925677051517006,46
46,0.20749338220321728,0.1624923640806353,0.21971085318672368,0.2034208918753818,47
47,0.2079006312360008,0.16188149053145998,0.2219507228670332,0.16595398085929547,48
48,0.2038281409081653,0.16167786601506826,0.21584198737528,0.2824272042353899,49
49,0.20627163510486665,0.16188149053145998,0.22235797189981674,0.2125839951130116,50
50,0.20667888413765015,0.16188149053145998,0.22093260028507436,0.16310323762981066,51
51,0.20606801058847485,0.1610669924658929,0.2142129912441458,0.20484626349012425,52
52,0.20810425575239255,0.16167786601506826,0.21523111382610466,0.1364284259824883,53
53,0.20586438607208307,0.16228873956424353,0.226634086744044,0.21502748930971288,54
54,0.20769700671960906,0.16228873956424353,0.2258195886784769,0.24394217063734475,55
55,0.2034208918753818,0.16289961311341886,0.21971085318672368,0.2119731215638363,56
56,0.20708613317043373,0.16228873956424353,0.2188963551211566,0.1956831602524944,57
57,0.20851150478517613,0.16208511504785175,0.21584198737528,0.13541030340052942,58
58,0.20749338220321728,0.16188149053145998,0.22093260028507436,0.10242313174506212,59
59,0.20667888413765015,0.16127061698228468,0.21462024027692933,0.1832620647525962,60
60,0.20484626349012425,0.1610669924658929,0.2164528609244553,0.26634086744043983,61
61,0.2056607615556913,0.16065974343310935,0.2172673589900224,0.12217470983506415,62
62,0.20749338220321728,0.16004886988393402,0.2288739564243535,0.16065974343310935,63
63,0.2079006312360008,0.16004886988393402,0.22378334351455914,0.18855630217878236,64
64,0.20545713703929952,0.16004886988393402,0.2258195886784769,0.2072897576868255,65
65,0.20688250865404195,0.16065974343310935,0.21502748930971288,0.13154143758908576,66
66,0.2064752596212584,0.16127061698228468,0.21380574221136225,0.13581755243331298,67
67,0.20708613317043373,0.16127061698228468,0.2250050906129098,0.1893708002443494,68
68,0.20321726735898998,0.16086336794950112,0.22928120545713704,0.25412339645693344,69
69,0.2056607615556913,0.16065974343310935,0.2227652209326003,0.10303400529423742,70
70,0.2036245163917736,0.16065974343310935,0.2241905925473427,0.2268377112604357,71
71,0.2028100183262065,0.16065974343310935,0.21767460802280594,0.2812054571370393,72
72,0.20851150478517613,0.16065974343310935,0.21278761962940335,0.14986764406434536,73
73,0.209529627367135,0.16127061698228468,0.2144166157605376,0.0816534310731012,74
74,0.20627163510486665,0.16086336794950112,0.2258195886784769,0.19079617185909184,75
75,0.2056607615556913,0.1610669924658929,0.2172673589900224,0.2773365913255956,76
76,0.2087151293015679,0.16065974343310935,0.21930360415394007,0.15618000407249033,77
77,0.20810425575239255,0.16045611891671754,0.22235797189981674,0.16534310731012014,78
78,0.20769700671960906,0.1602524944003258,0.2235797189981674,0.1749134595805335,79
79,0.2038281409081653,0.1594379963347587,0.21686010995723884,0.1541437589085726,80
80,0.20891875381795968,0.1594379963347587,0.21604561189167176,0.10425575239258808,81
81,0.20993687639991854,0.15903074730197514,0.2252087151293016,0.2380370596619833,82
