,lr,nb,rf,sgd,weight
0,0.25330889839136633,0.2009773976786805,0.27448584809611076,0.25147627774384035,0
1,0.2555487680716758,0.2034208918753818,0.28649969456322544,0.2915903074730197,1
2,0.24984728161270617,0.20301364284259824,0.2844634493993077,0.274282223579719,2
3,0.2500509061290979,0.2026063938098147,0.2999389126450825,0.24842190999796376,3
4,0.2557523925880676,0.2034208918753818,0.2934229281205457,0.20993687639991854,4
5,0.254530645489717,0.20321726735899,0.289554062309102,0.15984524536754224,5
6,0.25066177967827324,0.20362451639177356,0.2905721848910609,0.27550397067806964,6
7,0.2480146609651802,0.20382814090816534,0.30054978619425776,0.2844634493993077,7
8,0.25066177967827324,0.20382814090816534,0.28853593972714314,0.21095499898187742,8
9,0.25717776420281,0.2042353899409489,0.3029932803909591,0.21380574221136225,9
10,0.2575850132355936,0.20484626349012422,0.28629607004683366,0.25860313581755245,10
11,0.2575850132355936,0.20606801058847485,0.28548157198126656,0.15679087762166566,11
12,0.25880676033394423,0.20606801058847485,0.28772144166157604,0.25391977194054166,12
13,0.2579922622683771,0.20586438607208307,0.2991244145795154,0.28914681327631847,13
14,0.2575850132355936,0.20525351252290777,0.28772144166157604,0.2889431887599267,14
15,0.25778863775198535,0.20525351252290777,0.2858888210140501,0.17369171248218285,15
16,0.259010384850336,0.20525351252290777,0.2887395642435349,0.13357768275300347,16
17,0.2557523925880676,0.20525351252290777,0.2917939319894115,0.23233557320301365,17
18,0.2592140093667277,0.20525351252290777,0.29566279780085525,0.27163510486662595,18
19,0.25677051517002647,0.205049888006516,0.2879250661779678,0.3357768275300346,19
20,0.2573813887192018,0.20525351252290777,0.28751781714518426,0.15455100794135615,20
21,0.2565668906536347,0.20586438607208307,0.2952555487680717,0.32722459784158014,21
22,0.25697413968641825,0.20545713703929952,0.2991244145795154,0.3490124210954999,22
23,0.2602321319486866,0.205049888006516,0.29871716554673183,0.13602117694970475,23
24,0.2604357564650784,0.20484626349012422,0.289554062309102,0.23091020158827122,24
25,0.2612502545306455,0.20525351252290777,0.2767257177764203,0.24740378741600488,25
26,0.2575850132355936,0.20545713703929952,0.2936265526369375,0.259010384850336,26
27,0.2557523925880676,0.20545713703929952,0.29464467521889637,0.18509468540012217,27
28,0.2579922622683771,0.20545713703929952,0.29769904296477295,0.19934840154754632,28
29,0.25615964162085114,0.20606801058847485,0.2962736713500305,0.17226634086744044,29
30,0.25045815516188147,0.20606801058847485,0.28914681327631847,0.2814090816534311,30
31,0.259010384850336,0.20606801058847485,0.2950519242516799,0.13418855630217877,31
32,0.2592140093667277,0.20606801058847485,0.29688454489920585,0.2549378945225005,32
33,0.25880676033394423,0.20667888413765018,0.289554062309102,0.289554062309102,33
34,0.25982488291590305,0.2072897576868255,0.29301567908776216,0.25982488291590305,34
35,0.26002850743229483,0.20749338220321728,0.2934229281205457,0.2227652209326003,35
36,0.25982488291590305,0.2072897576868255,0.2926084300549786,0.1649358582773366,36
37,0.2592140093667277,0.2072897576868255,0.28487069843209123,0.22765220932600286,37
38,0.2575850132355936,0.20769700671960903,0.29016493585827735,0.3445326817348809,38
39,0.25615964162085114,0.20769700671960903,0.2934229281205457,0.23824068417837507,39
40,0.259010384850336,0.2087151293015679,0.30156790877621664,0.17511708409692528,40
41,0.2557523925880676,0.20851150478517613,0.2928120545713704,0.24557116676847893,41
42,0.26084300549786194,0.20851150478517613,0.2926084300549786,0.35328853593972714,42
43,0.2583995113011607,0.2079006312360008,0.2952555487680717,0.18774180411321523,43
44,0.2596212583995113,0.2079006312360008,0.30421502748930973,0.2349826919161067,44
45,0.25860313581755245,0.2079006312360008,0.2970881694155976,0.1940541641213602,45
46,0.25697413968641825,0.20749338220321728,0.2952555487680717,0.2710242313174506,46
47,0.2610466300142537,0.2079006312360008,0.2905721848910609,0.30625127265322744,47
48,0.2583995113011607,0.2079006312360008,0.29688454489920585,0.27183872938301773,48
49,0.2604357564650784,0.20810425575239258,0.2871105681124007,0.22541233964569335,49
50,0.25717776420281,0.20769700671960903,0.2834453268173488,0.20219914477703116,50
51,0.26002850743229483,0.20769700671960903,0.29138668295662795,0.3628588882101405,51
52,0.2610466300142537,0.20769700671960903,0.28629607004683366,0.1749134595805335,52
53,0.2618611280798208,0.20749338220321728,0.2907758094074527,0.25717776420281,53
54,0.259010384850336,0.20749338220321728,0.29138668295662795,0.2366116880472409,54
55,0.2583995113011607,0.20769700671960903,0.28649969456322544,0.32722459784158014,55
56,0.2592140093667277,0.20769700671960903,0.2917939319894115,0.2887395642435349,56
57,0.2563632661372429,0.2079006312360008,0.2934229281205457,0.17837507635919364,57
58,0.2596212583995113,0.20830788026878436,0.2944410507025046,0.2919975565058033,58
59,0.2592140093667277,0.2087151293015679,0.28079820810425576,0.3278354713907555,59
60,0.254530645489717,0.2087151293015679,0.2952555487680717,0.35328853593972714,60
61,0.25860313581755245,0.20912237833435146,0.2873141926287925,0.11586234982691916,61
62,0.26165750356342904,0.209529627367135,0.2860924455304419,0.24048055385868458,62
63,0.26084300549786194,0.209529627367135,0.28751781714518426,0.2962736713500305,63
64,0.26145387904703726,0.20912237833435146,0.2919975565058033,0.20158827122785583,64
65,0.25697413968641825,0.20891875381795968,0.2997352881286907,0.17226634086744044,65
66,0.25697413968641825,0.20912237833435146,0.2950519242516799,0.26837711260435754,66
67,0.2592140093667277,0.20891875381795968,0.2889431887599267,0.35328853593972714,67
68,0.2581958867847689,0.20851150478517613,0.29383017715332926,0.19446141315414375,68
69,0.25514151903889226,0.20830788026878436,0.2936265526369375,0.26980248421909997,69
70,0.2594176338831195,0.2079006312360008,0.2852779474648748,0.18692730604764812,70
71,0.25860313581755245,0.20769700671960903,0.2964772958664223,0.32824272042353897,71
72,0.25778863775198535,0.2079006312360008,0.2840562003665241,0.2410914274078599,72
73,0.2602321319486866,0.20769700671960903,0.2983099165139483,0.20932600285074324,73
